company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_delay_minutes,pax_load,load_factor,transfer_bags,origin_bags,total_checked_bags,transfer_bag_ratio,total_ssr_count,ssr_category
UA,1616,2025-08-04,ORD,GRR,2025-08-04 18:20:00+00:00,2025-08-04 20:35:00+00:00,2025-08-04 18:21:00+00:00,2025-08-04 20:28:00+00:00,179,B737-900,Mainline,88,85,56,1.0,138,0.770949720670391,89.0,8.0,97.0,0.9175257731958762,6.0,High SSR (>5)
YX,3440,2025-08-15,ORD,YYZ,2025-08-15 07:04:00+00:00,2025-08-15 09:58:00+00:00,2025-08-15 06:59:00+00:00,2025-08-15 09:42:00+00:00,76,ERJ-175,Express,539,544,42,-5.0,70,0.9210526315789472,18.0,22.0,40.0,0.45,2.0,Medium SSR (1-5)
OO,5836,2025-08-10,ORD,TYS,2025-08-10 10:35:00+00:00,2025-08-10 13:21:00+00:00,2025-08-10 12:06:00+00:00,2025-08-10 14:44:00+00:00,50,CRJ-550,Express,45,39,29,91.0,50,1.0,16.0,15.0,31.0,0.5161290322580645,0.0,Low SSR (0)
OO,5493,2025-08-06,ORD,ATW,2025-08-06 11:05:00+00:00,2025-08-06 12:18:00+00:00,2025-08-06 10:58:00+00:00,2025-08-06 12:08:00+00:00,50,CRJ-200,Express,104,107,29,-7.0,48,0.96,31.0,18.0,49.0,0.6326530612244898,0.0,Low SSR (0)
UA,1775,2025-08-10,ORD,FLL,2025-08-10 10:45:00+00:00,2025-08-10 15:03:00+00:00,2025-08-10 10:44:00+00:00,2025-08-10 14:52:00+00:00,179,B737-MAX9,Mainline,75,101,56,-1.0,178,0.994413407821229,28.0,71.0,99.0,0.2828282828282828,3.0,Medium SSR (1-5)
UA,2653,2025-08-05,ORD,RDU,2025-08-05 10:52:00+00:00,2025-08-05 13:59:00+00:00,2025-08-05 10:46:00+00:00,2025-08-05 14:03:00+00:00,179,B737-MAX9,Mainline,69,64,56,-6.0,168,0.9385474860335196,46.0,55.0,101.0,0.4554455445544554,3.0,Medium SSR (1-5)
G7,4552,2025-08-15,ORD,DAY,2025-08-15 21:30:00+00:00,2025-08-15 23:58:00+00:00,2025-08-15 21:35:00+00:00,2025-08-16 00:03:00+00:00,50,CRJ-550,Express,79,100,29,5.0,38,0.76,16.0,2.0,18.0,0.8888888888888888,0.0,Low SSR (0)
UA,1599,2025-08-11,ORD,DEN,2025-08-11 08:45:00+00:00,2025-08-11 10:35:00+00:00,2025-08-11 08:44:00+00:00,2025-08-11 10:30:00+00:00,364,B777-2HD,Mainline,186,177,93,-1.0,364,1.0,52.0,173.0,225.0,0.2311111111111111,8.0,High SSR (>5)
UA,2666,2025-08-07,ORD,DEN,2025-08-07 05:00:00+00:00,2025-08-07 06:43:00+00:00,2025-08-07 04:56:00+00:00,2025-08-07 06:22:00+00:00,200,A321-2NX,Mainline,470,219,62,-4.0,200,1.0,55.0,90.0,145.0,0.3793103448275862,3.0,Medium SSR (1-5)
YX,3536,2025-08-11,ORD,YUL,2025-08-11 07:15:00+00:00,2025-08-11 10:40:00+00:00,2025-08-11 07:10:00+00:00,2025-08-11 10:28:00+00:00,76,ERJ-175,Express,735,730,42,-5.0,67,0.881578947368421,32.0,16.0,48.0,0.6666666666666666,2.0,Medium SSR (1-5)
YX,3409,2025-08-07,ORD,YOW,2025-08-07 13:56:00+00:00,2025-08-07 17:06:00+00:00,2025-08-07 13:53:00+00:00,2025-08-07 17:16:00+00:00,76,ERJ-175,Express,50,58,42,-3.0,74,0.9736842105263158,25.0,22.0,47.0,0.5319148936170213,1.0,Medium SSR (1-5)
G7,4590,2025-08-14,ORD,MDT,2025-08-14 16:45:00+00:00,2025-08-14 19:52:00+00:00,2025-08-14 17:51:00+00:00,2025-08-14 20:23:00+00:00,50,CRJ-550,Express,-20,45,29,66.0,50,1.0,15.0,16.0,31.0,0.4838709677419355,2.0,Medium SSR (1-5)
UA,763,2025-08-01,ORD,PWM,2025-08-01 10:58:00+00:00,2025-08-01 14:24:00+00:00,2025-08-01 10:55:00+00:00,2025-08-01 14:00:00+00:00,166,B737-800,Mainline,79,94,51,-3.0,166,1.0,28.0,71.0,99.0,0.2828282828282828,5.0,Medium SSR (1-5)
UA,2195,2025-08-08,ORD,BDL,2025-08-08 11:06:00+00:00,2025-08-08 14:24:00+00:00,2025-08-08 11:01:00+00:00,2025-08-08 14:11:00+00:00,166,B737-800,Mainline,63,81,51,-5.0,142,0.8554216867469879,32.0,25.0,57.0,0.5614035087719298,0.0,Low SSR (0)
UA,1989,2025-08-12,ORD,BOS,2025-08-12 18:20:00+00:00,2025-08-12 21:59:00+00:00,2025-08-12 20:32:00+00:00,2025-08-13 00:13:00+00:00,179,B737-900,Mainline,70,59,56,132.0,156,0.8715083798882681,58.0,26.0,84.0,0.6904761904761905,0.0,Low SSR (0)
OO,5930,2025-08-10,ORD,FAR,2025-08-10 13:20:00+00:00,2025-08-10 15:29:00+00:00,2025-08-10 13:25:00+00:00,2025-08-10 15:50:00+00:00,50,CRJ-200,Express,107,30,29,5.0,38,0.76,16.0,29.0,45.0,0.3555555555555555,0.0,Low SSR (0)
UA,1793,2025-08-12,ORD,MSP,2025-08-12 08:50:00+00:00,2025-08-12 10:31:00+00:00,2025-08-12 09:29:00+00:00,2025-08-12 10:57:00+00:00,150,A320-200,Mainline,78,139,46,39.0,126,0.84,10.0,20.0,30.0,0.3333333333333333,0.0,Low SSR (0)
UA,2677,2025-08-05,ORD,IAD,2025-08-05 17:56:00+00:00,2025-08-05 20:55:00+00:00,2025-08-05 17:52:00+00:00,2025-08-05 21:02:00+00:00,176,B757-200,Mainline,246,268,122,-4.0,172,0.9772727272727272,48.0,62.0,110.0,0.4363636363636363,2.0,Medium SSR (1-5)
OO,5521,2025-08-01,ORD,ATW,2025-08-01 15:35:00+00:00,2025-08-01 16:48:00+00:00,2025-08-01 16:36:00+00:00,2025-08-01 17:41:00+00:00,50,CRJ-200,Express,-28,59,29,61.0,47,0.94,18.0,20.0,38.0,0.4736842105263157,2.0,Medium SSR (1-5)
UA,2487,2025-08-15,ORD,PHL,2025-08-15 21:23:00+00:00,2025-08-16 00:30:00+00:00,2025-08-15 22:32:00+00:00,2025-08-16 01:32:00+00:00,179,B737-900,Mainline,3,49,56,69.0,83,0.4636871508379888,31.0,12.0,43.0,0.7209302325581395,2.0,Medium SSR (1-5)
YX,3614,2025-08-09,ORD,MCI,2025-08-09 21:25:00+00:00,2025-08-09 23:14:00+00:00,2025-08-09 21:33:00+00:00,2025-08-09 23:11:00+00:00,76,ERJ-175,Express,95,95,34,8.0,67,0.881578947368421,50.0,4.0,54.0,0.925925925925926,0.0,Low SSR (0)
YX,3708,2025-08-15,ORD,BNA,2025-08-15 12:45:00+00:00,2025-08-15 14:26:00+00:00,2025-08-15 12:41:00+00:00,2025-08-15 14:11:00+00:00,70,ERJ-170,Express,40,47,34,-4.0,70,1.0,4.0,23.0,27.0,0.1481481481481481,3.0,Medium SSR (1-5)
UA,1657,2025-08-08,ORD,LGA,2025-08-08 07:00:00+00:00,2025-08-08 10:18:00+00:00,2025-08-08 06:55:00+00:00,2025-08-08 10:11:00+00:00,166,B737-800,Mainline,835,784,51,-5.0,167,1.0060240963855422,7.0,52.0,59.0,0.1186440677966101,3.0,Medium SSR (1-5)
OO,5915,2025-08-10,ORD,LNK,2025-08-10 16:50:00+00:00,2025-08-10 18:45:00+00:00,2025-08-10 17:54:00+00:00,2025-08-10 19:32:00+00:00,50,CRJ-200,Express,43,46,29,64.0,49,0.98,15.0,31.0,46.0,0.3260869565217391,1.0,Medium SSR (1-5)
OO,5790,2025-08-01,ORD,CRW,2025-08-01 18:20:00+00:00,2025-08-01 21:04:00+00:00,2025-08-01 19:14:00+00:00,2025-08-01 21:55:00+00:00,50,CRJ-200,Express,-7,36,29,54.0,50,1.0,27.0,18.0,45.0,0.6,2.0,Medium SSR (1-5)
UA,2427,2025-08-12,ORD,CVG,2025-08-12 18:10:00+00:00,2025-08-12 20:34:00+00:00,2025-08-12 18:21:00+00:00,2025-08-12 22:26:00+00:00,126,B737-700,Mainline,79,46,43,11.0,86,0.6825396825396826,29.0,9.0,38.0,0.7631578947368421,1.0,Medium SSR (1-5)
UA,265,2025-08-15,ORD,YYZ,2025-08-15 17:55:00+00:00,2025-08-15 20:44:00+00:00,2025-08-15 17:59:00+00:00,2025-08-15 20:37:00+00:00,126,A319-100,Mainline,69,90,52,4.0,103,0.8174603174603174,26.0,18.0,44.0,0.5909090909090909,3.0,Medium SSR (1-5)
UA,1996,2025-08-08,ORD,SJU,2025-08-08 08:49:00+00:00,2025-08-08 14:44:00+00:00,2025-08-08 08:48:00+00:00,2025-08-08 14:28:00+00:00,200,A321-2NX,Mainline,204,224,68,-1.0,200,1.0,43.0,72.0,115.0,0.3739130434782609,7.0,High SSR (>5)
OO,5229,2025-08-14,ORD,ILM,2025-08-14 11:59:00+00:00,2025-08-14 15:24:00+00:00,2025-08-14 11:53:00+00:00,2025-08-14 15:06:00+00:00,76,ERJ-175,Express,39,53,34,-6.0,68,0.8947368421052632,26.0,16.0,42.0,0.6190476190476191,1.0,Medium SSR (1-5)
UA,1361,2025-08-13,ORD,STL,2025-08-13 21:20:00+00:00,2025-08-13 22:45:00+00:00,2025-08-13 21:27:00+00:00,2025-08-13 22:37:00+00:00,126,A319-100,Mainline,69,64,43,7.0,117,0.9285714285714286,67.0,21.0,88.0,0.7613636363636364,3.0,Medium SSR (1-5)
UA,1030,2025-08-09,ORD,ABQ,2025-08-09 19:35:00+00:00,2025-08-09 21:50:00+00:00,2025-08-09 20:14:00+00:00,2025-08-09 22:39:00+00:00,126,A319-100,Mainline,78,70,43,39.0,101,0.8015873015873016,72.0,27.0,99.0,0.7272727272727273,2.0,Medium SSR (1-5)
OO,5020,2025-08-03,ORD,FOD,2025-08-03 12:30:00+00:00,2025-08-03 14:03:00+00:00,2025-08-03 12:20:00+00:00,2025-08-03 13:49:00+00:00,50,CRJ-200,Express,60,59,29,-10.0,25,0.5,7.0,6.0,13.0,0.5384615384615384,0.0,Low SSR (0)
YX,3718,2025-08-10,ORD,MSN,2025-08-10 09:02:00+00:00,2025-08-10 10:13:00+00:00,2025-08-10 08:58:00+00:00,2025-08-10 10:05:00+00:00,76,ERJ-175,Express,63,81,39,-4.0,70,0.9210526315789472,49.0,7.0,56.0,0.875,1.0,Medium SSR (1-5)
OO,5538,2025-08-09,ORD,HSV,2025-08-09 18:25:00+00:00,2025-08-09 20:14:00+00:00,2025-08-09 18:15:00+00:00,2025-08-09 19:46:00+00:00,50,CRJ-550,Express,94,38,29,-10.0,20,0.4,16.0,6.0,22.0,0.7272727272727273,3.0,Medium SSR (1-5)
UA,1778,2025-08-10,ORD,OMA,2025-08-10 08:45:00+00:00,2025-08-10 10:27:00+00:00,2025-08-10 08:56:00+00:00,2025-08-10 11:09:00+00:00,126,A319-100,Mainline,62,37,43,11.0,118,0.9365079365079364,31.0,10.0,41.0,0.7560975609756098,0.0,Low SSR (0)
UA,2137,2025-08-07,ORD,SLC,2025-08-07 09:02:00+00:00,2025-08-07 11:40:00+00:00,2025-08-07 09:01:00+00:00,2025-08-07 11:22:00+00:00,166,B737-800,Mainline,957,929,51,-1.0,166,1.0,40.0,42.0,82.0,0.4878048780487805,1.0,Medium SSR (1-5)
UA,2137,2025-08-13,ORD,SLC,2025-08-13 09:02:00+00:00,2025-08-13 11:40:00+00:00,2025-08-13 09:18:00+00:00,2025-08-13 11:56:00+00:00,166,B737-800,Mainline,68,106,51,16.0,138,0.8313253012048193,32.0,74.0,106.0,0.3018867924528302,3.0,Medium SSR (1-5)
UA,2427,2025-08-05,ORD,CVG,2025-08-05 18:10:00+00:00,2025-08-05 20:34:00+00:00,2025-08-05 18:08:00+00:00,2025-08-05 20:40:00+00:00,126,B737-700,Mainline,84,104,43,-2.0,107,0.8492063492063492,43.0,10.0,53.0,0.8113207547169812,2.0,Medium SSR (1-5)
G7,4482,2025-08-11,ORD,TUL,2025-08-11 15:35:00+00:00,2025-08-11 18:22:00+00:00,2025-08-11 15:47:00+00:00,2025-08-11 18:22:00+00:00,50,CRJ-550,Express,-36,78,29,12.0,41,0.82,8.0,0.0,8.0,1.0,0.0,Low SSR (0)
UA,1304,2025-08-05,ORD,LAS,2025-08-05 11:29:00+00:00,2025-08-05 13:28:00+00:00,2025-08-05 11:44:00+00:00,2025-08-05 13:41:00+00:00,179,B737-MAX9,Mainline,18,59,56,15.0,179,1.0,43.0,80.0,123.0,0.3495934959349593,4.0,Medium SSR (1-5)
OO,5250,2025-08-15,ORD,BNA,2025-08-15 17:50:00+00:00,2025-08-15 19:39:00+00:00,2025-08-15 17:49:00+00:00,2025-08-15 19:21:00+00:00,76,ERJ-175,Express,65,55,34,-1.0,70,0.9210526315789472,27.0,10.0,37.0,0.7297297297297297,2.0,Medium SSR (1-5)
UA,2666,2025-08-10,ORD,DEN,2025-08-10 05:00:00+00:00,2025-08-10 06:43:00+00:00,2025-08-10 04:56:00+00:00,2025-08-10 06:55:00+00:00,200,A321-2NX,Mainline,515,477,62,-4.0,190,0.95,22.0,101.0,123.0,0.1788617886178861,2.0,Medium SSR (1-5)
OO,5568,2025-08-02,ORD,MLI,2025-08-02 09:07:00+00:00,2025-08-02 10:22:00+00:00,2025-08-02 09:00:00+00:00,2025-08-02 10:20:00+00:00,50,CRJ-200,Express,72,73,29,-7.0,45,0.9,51.0,11.0,62.0,0.8225806451612904,3.0,Medium SSR (1-5)
OO,5849,2025-08-09,ORD,PWM,2025-08-09 13:55:00+00:00,2025-08-09 17:37:00+00:00,2025-08-09 13:53:00+00:00,2025-08-09 17:34:00+00:00,76,ERJ-175,Express,117,56,34,-2.0,70,0.9210526315789472,17.0,24.0,41.0,0.4146341463414634,3.0,Medium SSR (1-5)
UA,763,2025-08-12,ORD,PWM,2025-08-12 10:58:00+00:00,2025-08-12 14:24:00+00:00,2025-08-12 10:56:00+00:00,2025-08-12 14:14:00+00:00,166,B737-800,Mainline,209,214,51,-2.0,154,0.927710843373494,40.0,63.0,103.0,0.3883495145631068,4.0,Medium SSR (1-5)
YX,3465,2025-08-05,ORD,GSP,2025-08-05 17:55:00+00:00,2025-08-05 21:00:00+00:00,2025-08-05 18:11:00+00:00,2025-08-05 21:06:00+00:00,76,ERJ-175,Express,64,49,34,16.0,74,0.9736842105263158,38.0,18.0,56.0,0.6785714285714286,2.0,Medium SSR (1-5)
UA,476,2025-08-07,ORD,CVG,2025-08-07 10:53:00+00:00,2025-08-07 13:14:00+00:00,2025-08-07 10:51:00+00:00,2025-08-07 13:08:00+00:00,150,A320-200,Mainline,66,62,46,-2.0,126,0.84,45.0,26.0,71.0,0.6338028169014085,4.0,Medium SSR (1-5)
UA,2254,2025-08-08,ORD,PDX,2025-08-08 09:10:00+00:00,2025-08-08 11:43:00+00:00,2025-08-08 09:03:00+00:00,2025-08-08 11:41:00+00:00,200,A321-2NX,Mainline,535,534,62,-7.0,196,0.98,59.0,41.0,100.0,0.59,4.0,Medium SSR (1-5)
UA,2427,2025-08-15,ORD,CVG,2025-08-15 18:10:00+00:00,2025-08-15 20:34:00+00:00,2025-08-15 18:39:00+00:00,2025-08-15 21:06:00+00:00,126,B737-700,Mainline,71,44,43,29.0,65,0.5158730158730159,33.0,5.0,38.0,0.868421052631579,2.0,Medium SSR (1-5)
UA,1491,2025-08-03,ORD,DFW,2025-08-03 10:35:00+00:00,2025-08-03 13:14:00+00:00,2025-08-03 10:35:00+00:00,2025-08-03 14:03:00+00:00,150,A320-200,Mainline,159,166,46,0.0,149,0.9933333333333332,21.0,71.0,92.0,0.2282608695652173,5.0,Medium SSR (1-5)
YX,3628,2025-08-04,ORD,IND,2025-08-04 17:50:00+00:00,2025-08-04 20:03:00+00:00,2025-08-04 17:51:00+00:00,2025-08-04 19:54:00+00:00,76,ERJ-175,Express,59,52,34,1.0,73,0.9605263157894736,22.0,25.0,47.0,0.4680851063829787,0.0,Low SSR (0)
UA,2369,2025-08-08,ORD,AUS,2025-08-08 08:50:00+00:00,2025-08-08 11:44:00+00:00,2025-08-08 08:44:00+00:00,2025-08-08 11:24:00+00:00,166,B737-800,Mainline,71,81,51,-6.0,154,0.927710843373494,38.0,40.0,78.0,0.4871794871794871,2.0,Medium SSR (1-5)
OO,5577,2025-08-11,ORD,JAX,2025-08-11 07:00:00+00:00,2025-08-11 10:39:00+00:00,2025-08-11 06:59:00+00:00,2025-08-11 10:31:00+00:00,76,ERJ-175,Express,645,608,34,-1.0,69,0.9078947368421052,26.0,19.0,45.0,0.5777777777777777,1.0,Medium SSR (1-5)
UA,422,2025-08-03,ORD,ATH,2025-08-03 16:15:00+00:00,2025-08-04 10:30:00+00:00,2025-08-03 16:52:00+00:00,2025-08-04 11:08:00+00:00,318,B787-10,Mainline,185,197,155,37.0,287,0.9025157232704404,132.0,128.0,260.0,0.5076923076923077,9.0,High SSR (>5)
UA,1041,2025-08-05,ORD,GRR,2025-08-05 15:35:00+00:00,2025-08-05 17:41:00+00:00,2025-08-05 15:30:00+00:00,2025-08-05 17:39:00+00:00,126,B737-700,Mainline,57,64,43,-5.0,111,0.8809523809523809,43.0,5.0,48.0,0.8958333333333334,6.0,High SSR (>5)
UA,1044,2025-08-15,ORD,LAX,2025-08-15 09:05:00+00:00,2025-08-15 11:40:00+00:00,2025-08-15 10:09:00+00:00,2025-08-15 12:14:00+00:00,234,B757-300,Mainline,984,1053,66,64.0,220,0.9401709401709402,75.0,72.0,147.0,0.5102040816326531,4.0,Medium SSR (1-5)
UA,944,2025-08-08,ORD,FRA,2025-08-08 15:10:00+00:00,2025-08-09 06:30:00+00:00,2025-08-08 15:06:00+00:00,2025-08-09 06:21:00+00:00,318,B787-10,Mainline,185,193,155,-4.0,294,0.9245283018867924,179.0,97.0,276.0,0.6485507246376812,7.0,High SSR (>5)
UA,1485,2025-08-15,ORD,SEA,2025-08-15 13:40:00+00:00,2025-08-15 16:20:00+00:00,2025-08-15 13:40:00+00:00,2025-08-15 16:08:00+00:00,179,B737-900,Mainline,74,95,56,0.0,179,1.0,69.0,70.0,139.0,0.4964028776978417,9.0,High SSR (>5)
G7,4491,2025-08-01,ORD,CAE,2025-08-01 18:30:00+00:00,2025-08-01 21:45:00+00:00,2025-08-01 18:30:00+00:00,2025-08-01 21:39:00+00:00,50,CRJ-550,Express,80,68,29,0.0,47,0.94,23.0,12.0,35.0,0.6571428571428571,4.0,Medium SSR (1-5)
G7,4173,2025-08-06,ORD,AVL,2025-08-06 13:55:00+00:00,2025-08-06 16:55:00+00:00,2025-08-06 13:49:00+00:00,2025-08-06 16:27:00+00:00,50,CRJ-550,Express,112,135,29,-6.0,44,0.88,15.0,9.0,24.0,0.625,1.0,Medium SSR (1-5)
UA,2008,2025-08-13,ORD,MCO,2025-08-13 11:02:00+00:00,2025-08-13 14:59:00+00:00,2025-08-13 11:05:00+00:00,2025-08-13 14:59:00+00:00,166,B737-800,Mainline,1002,64,51,3.0,163,0.9819277108433736,47.0,47.0,94.0,0.5,5.0,Medium SSR (1-5)
OO,5538,2025-08-13,ORD,HSV,2025-08-13 18:25:00+00:00,2025-08-13 20:14:00+00:00,2025-08-13 18:25:00+00:00,2025-08-13 20:05:00+00:00,50,CRJ-550,Express,76,81,29,0.0,34,0.68,24.0,0.0,24.0,1.0,0.0,Low SSR (0)
UA,2424,2025-08-03,ORD,RDU,2025-08-03 18:20:00+00:00,2025-08-03 21:27:00+00:00,2025-08-03 18:20:00+00:00,2025-08-03 21:21:00+00:00,179,B737-MAX9,Mainline,80,58,56,0.0,179,1.0,72.0,34.0,106.0,0.6792452830188679,3.0,Medium SSR (1-5)
OO,5140,2025-08-01,ORD,CMX,2025-08-01 21:05:00+00:00,2025-08-01 23:44:00+00:00,2025-08-01 22:59:00+00:00,2025-08-02 01:27:00+00:00,50,CRJ-200,Express,55,120,29,114.0,48,0.96,15.0,17.0,32.0,0.46875,2.0,Medium SSR (1-5)
G7,4425,2025-08-11,ORD,GRR,2025-08-11 14:00:00+00:00,2025-08-11 16:04:00+00:00,2025-08-11 14:26:00+00:00,2025-08-11 16:22:00+00:00,50,CRJ-550,Express,140,187,29,26.0,50,1.0,14.0,0.0,14.0,1.0,0.0,Low SSR (0)
UA,1830,2025-08-07,ORD,DSM,2025-08-07 13:12:00+00:00,2025-08-07 14:41:00+00:00,2025-08-07 13:30:00+00:00,2025-08-07 14:42:00+00:00,150,A320-200,Mainline,58,99,46,18.0,150,1.0,69.0,10.0,79.0,0.8734177215189873,0.0,Low SSR (0)
G7,4468,2025-08-04,ORD,LEX,2025-08-04 21:20:00+00:00,2025-08-04 23:50:00+00:00,2025-08-04 21:32:00+00:00,2025-08-05 00:09:00+00:00,50,CRJ-550,Express,69,48,29,12.0,43,0.86,29.0,4.0,33.0,0.8787878787878788,3.0,Medium SSR (1-5)
UA,1811,2025-08-10,ORD,MSP,2025-08-10 12:45:00+00:00,2025-08-10 14:28:00+00:00,2025-08-10 13:25:00+00:00,2025-08-10 15:21:00+00:00,166,B737-MAX8,Mainline,81,159,60,40.0,165,0.993975903614458,78.0,70.0,148.0,0.527027027027027,8.0,High SSR (>5)
G7,4518,2025-08-08,ORD,STL,2025-08-08 16:47:00+00:00,2025-08-08 18:07:00+00:00,2025-08-08 16:45:00+00:00,2025-08-08 18:16:00+00:00,50,CRJ-550,Express,44,41,29,-2.0,48,0.96,64.0,9.0,73.0,0.8767123287671232,1.0,Medium SSR (1-5)
OO,5309,2025-08-11,ORD,FWA,2025-08-11 20:05:00+00:00,2025-08-11 22:21:00+00:00,2025-08-11 20:28:00+00:00,2025-08-11 22:27:00+00:00,76,ERJ-175,Express,-5,29,34,23.0,34,0.4473684210526316,17.0,2.0,19.0,0.8947368421052632,1.0,Medium SSR (1-5)
OO,5469,2025-08-02,ORD,CVG,2025-08-02 10:53:00+00:00,2025-08-02 13:17:00+00:00,2025-08-02 10:52:00+00:00,2025-08-02 13:17:00+00:00,76,ERJ-175,Express,82,84,39,-1.0,76,1.0,32.0,12.0,44.0,0.7272727272727273,2.0,Medium SSR (1-5)
YX,3468,2025-08-13,ORD,BGR,2025-08-13 11:50:00+00:00,2025-08-13 15:39:00+00:00,2025-08-13 11:45:00+00:00,2025-08-13 15:10:00+00:00,70,ERJ-170,Express,47,65,34,-5.0,68,0.9714285714285714,48.0,9.0,57.0,0.8421052631578947,1.0,Medium SSR (1-5)
OO,4748,2025-08-08,ORD,ATW,2025-08-08 20:20:00+00:00,2025-08-08 21:35:00+00:00,2025-08-08 23:05:00+00:00,2025-08-08 23:57:00+00:00,50,CRJ-200,Express,0,37,29,165.0,37,0.74,21.0,13.0,34.0,0.6176470588235294,1.0,Medium SSR (1-5)
UA,2323,2025-08-06,ORD,MCO,2025-08-06 09:15:00+00:00,2025-08-06 13:10:00+00:00,2025-08-06 09:08:00+00:00,2025-08-06 12:54:00+00:00,200,A321-2NX,Mainline,770,741,62,-7.0,199,0.995,42.0,67.0,109.0,0.3853211009174312,2.0,Medium SSR (1-5)
OO,5819,2025-08-01,ORD,DLH,2025-08-01 09:00:00+00:00,2025-08-01 10:51:00+00:00,2025-08-01 08:53:00+00:00,2025-08-01 10:33:00+00:00,50,CRJ-550,Express,55,55,29,-7.0,45,0.9,20.0,7.0,27.0,0.7407407407407407,4.0,Medium SSR (1-5)
UA,2040,2025-08-04,ORD,DEN,2025-08-04 20:10:00+00:00,2025-08-04 22:00:00+00:00,2025-08-04 20:09:00+00:00,2025-08-04 21:43:00+00:00,179,B737-900,Mainline,95,69,56,-1.0,174,0.9720670391061452,49.0,46.0,95.0,0.5157894736842106,1.0,Medium SSR (1-5)
UA,1599,2025-08-15,ORD,DEN,2025-08-15 08:45:00+00:00,2025-08-15 10:35:00+00:00,2025-08-15 08:44:00+00:00,2025-08-15 10:20:00+00:00,362,B777-2HD,Mainline,754,737,87,-1.0,361,0.9972375690607734,25.0,195.0,220.0,0.1136363636363636,5.0,Medium SSR (1-5)
UA,2370,2025-08-14,ORD,BOS,2025-08-14 14:28:00+00:00,2025-08-14 18:06:00+00:00,2025-08-14 14:23:00+00:00,2025-08-14 17:59:00+00:00,179,B737-900,Mainline,82,68,56,-5.0,179,1.0,56.0,59.0,115.0,0.4869565217391304,6.0,High SSR (>5)
UA,1495,2025-08-09,ORD,TVC,2025-08-09 21:10:00+00:00,2025-08-09 23:33:00+00:00,2025-08-09 21:55:00+00:00,2025-08-10 00:35:00+00:00,179,B737-MAX9,Mainline,102,162,119,45.0,67,0.3743016759776536,18.0,1.0,19.0,0.9473684210526316,1.0,Medium SSR (1-5)
UA,2684,2025-08-13,ORD,FCA,2025-08-13 08:45:00+00:00,2025-08-13 11:36:00+00:00,2025-08-13 08:42:00+00:00,2025-08-13 11:28:00+00:00,179,B737-900,Mainline,75,99,56,-3.0,170,0.9497206703910616,65.0,30.0,95.0,0.6842105263157895,6.0,High SSR (>5)
OO,5470,2025-08-01,ORD,GEG,2025-08-01 08:40:00+00:00,2025-08-01 10:56:00+00:00,2025-08-01 08:37:00+00:00,2025-08-01 10:13:00+00:00,76,ERJ-175,Express,49,76,34,-3.0,74,0.9736842105263158,23.0,21.0,44.0,0.5227272727272727,2.0,Medium SSR (1-5)
UA,1776,2025-08-13,ORD,PHL,2025-08-13 18:20:00+00:00,2025-08-13 21:35:00+00:00,2025-08-13 19:59:00+00:00,2025-08-13 22:54:00+00:00,166,B737-800,Mainline,15,62,51,99.0,166,1.0,42.0,24.0,66.0,0.6363636363636364,0.0,Low SSR (0)
UA,1577,2025-08-12,ORD,SFO,2025-08-12 14:40:00+00:00,2025-08-12 17:26:00+00:00,2025-08-12 14:36:00+00:00,2025-08-12 17:14:00+00:00,234,B757-300,Mainline,123,128,66,-4.0,234,1.0,37.0,134.0,171.0,0.2163742690058479,7.0,High SSR (>5)
UA,1842,2025-08-06,ORD,SAN,2025-08-06 20:20:00+00:00,2025-08-06 22:44:00+00:00,2025-08-06 23:55:00+00:00,2025-08-07 01:54:00+00:00,200,A321-2NX,Mainline,85,163,62,215.0,173,0.865,50.0,52.0,102.0,0.4901960784313725,4.0,Medium SSR (1-5)
OO,5946,2025-08-14,ORD,RAP,2025-08-14 20:05:00+00:00,2025-08-14 21:46:00+00:00,2025-08-14 20:11:00+00:00,2025-08-14 21:35:00+00:00,70,ERJ-175,Express,101,110,34,6.0,58,0.8285714285714286,40.0,9.0,49.0,0.8163265306122449,0.0,Low SSR (0)
G7,4482,2025-08-07,ORD,TUL,2025-08-07 15:35:00+00:00,2025-08-07 17:35:00+00:00,2025-08-07 15:31:00+00:00,2025-08-07 17:20:00+00:00,50,CRJ-550,Express,45,62,29,-4.0,43,0.86,16.0,3.0,19.0,0.8421052631578947,1.0,Medium SSR (1-5)
UA,600,2025-08-11,ORD,LAS,2025-08-11 14:40:00+00:00,2025-08-11 16:40:00+00:00,2025-08-11 14:36:00+00:00,2025-08-11 16:40:00+00:00,179,B737-900,Mainline,86,70,56,-4.0,111,0.6201117318435754,44.0,34.0,78.0,0.5641025641025641,6.0,High SSR (>5)
UA,2040,2025-08-01,ORD,DEN,2025-08-01 20:10:00+00:00,2025-08-01 22:00:00+00:00,2025-08-01 20:10:00+00:00,2025-08-01 22:11:00+00:00,179,B737-900,Mainline,77,66,56,0.0,163,0.9106145251396648,76.0,26.0,102.0,0.7450980392156863,3.0,Medium SSR (1-5)
